customer_id,event_date,event_type,event_id,order_value,ticket_category
SC-100012,2023-08-20,page_view,E-6945597,,
SC-100012,2023-12-30,login,E-2090681,,
SC-100012,2023-11-26,page_view,E-3969472,,
SC-100012,2023-10-09,login,E-3272997,,
SC-100012,2024-01-10,login,E-2148992,,
SC-100012,2023-11-07,page_view,E-1871662,,
SC-100012,2023-05-18,page_view,E-5495695,,
SC-100012,2023-12-18,page_view,E-8821521,,
SC-100012,2023-12-24,email_open,E-3571401,,
SC-100012,2023-11-24,order,E-7198108,29.6,
SC-100013,2023-12-07,login,E-7706911,,
SC-100013,2023-11-12,page_view,E-8442621,,
SC-100013,2023-11-25,login,E-1243083,,
SC-100013,2023-09-25,page_view,E-8864340,,
SC-100013,2023-11-09,order,E-2656782,37.5,
SC-100013,2023-11-02,login,E-4536756,,
SC-100013,2023-12-30,login,E-3402114,,
SC-100013,2023-11-13,login,E-3575566,,
SC-100013,2024-01-12,order,E-5455776,63.61,
SC-100013,2024-01-09,login,E-3082428,,
SC-100013,2023-11-17,login,E-1782279,,
SC-100013,2023-12-02,login,E-2792025,,
SC-100014,2024-01-12,login,E-7245931,,
SC-100014,2024-01-12,page_view,E-7863497,,
SC-100014,2023-12-30,login,E-5836816,,
SC-100014,2024-01-03,login,E-7902587,,
SC-100014,2023-12-10,page_view,E-1821783,,
SC-100014,2023-12-27,login,E-3915572,,
SC-100015,2023-11-19,login,E-6148448,,
SC-100015,2023-11-25,order,E-8881991,71.93,
SC-100015,2023-12-16,login,E-2899240,,
SC-100015,2023-12-23,login,E-8107529,,
SC-100015,2023-10-25,login,E-3095626,,
SC-100015,2023-12-10,login,E-4742323,,
SC-100015,2023-12-04,login,E-7670282,,
SC-100015,2024-01-15,login,E-4738773,,
SC-100015,2023-12-12,login,E-1023977,,
SC-100015,2023-11-12,login,E-7043973,,
SC-100016,2023-07-11,page_view,E-4381067,,
SC-100016,2023-01-18,page_view,E-1555693,,
SC-100016,2023-09-28,email_open,E-6492196,,
SC-100016,2023-08-14,order,E-9043605,96.32,
SC-100016,2022-11-27,login,E-4441021,,
SC-100016,2023-06-03,login,E-5313385,,
SC-100016,2023-09-13,page_view,E-5014767,,
SC-100016,2023-08-29,email_open,E-6571112,,
SC-100016,2023-10-19,page_view,E-8066769,,
SC-100016,2022-11-27,email_open,E-6013523,,
SC-100016,2022-12-26,login,E-2906370,,
SC-100016,2023-10-09,login,E-6015969,,
SC-100016,2023-06-21,page_view,E-1350909,,
SC-100016,2023-01-22,support_ticket,E-8626424,,account
SC-100016,2023-07-08,login,E-9220770,,
SC-100016,2023-02-15,page_view,E-8949427,,
SC-100016,2022-12-09,order,E-7565332,48.19,
SC-100016,2023-03-27,page_view,E-5674528,,
SC-100016,2023-05-27,page_view,E-4456420,,
SC-100016,2023-04-30,login,E-1532373,,
SC-100016,2023-03-02,page_view,E-4124194,,
SC-100016,2023-07-04,login,E-4703887,,
SC-100016,2023-04-30,page_view,E-1779597,,
SC-100016,2023-05-05,login,E-4158405,,
SC-100016,2023-12-08,login,E-7128567,,
SC-100016,2023-05-27,login,E-2328252,,
SC-100016,2023-04-05,login,E-1562432,,
SC-100016,2023-12-04,email_open,E-2185637,,
SC-100016,2024-01-13,email_open,E-1794939,,
SC-100016,2023-06-17,page_view,E-5481220,,
SC-100016,2023-03-23,login,E-7619371,,
SC-100016,2024-01-15,page_view,E-8230765,,
SC-100016,2022-12-25,page_view,E-3599542,,
SC-100016,2023-07-12,page_view,E-8186984,,
SC-100016,2022-11-23,email_open,E-2636490,,
SC-100016,2023-12-02,login,E-7833334,,
SC-100016,2023-08-17,login,E-4417542,,
SC-100016,2022-12-10,login,E-5125770,,
SC-100016,2023-05-12,page_view,E-2611473,,
SC-100016,2023-03-08,email_open,E-4581697,,
SC-100016,2023-10-12,login,E-4584223,,
SC-100016,2022-12-19,support_ticket,E-4517213,,shipping
SC-100016,2023-12-18,page_view,E-8169100,,
SC-100016,2023-10-13,page_view,E-8065236,,
SC-100016,2022-12-04,email_open,E-5657430,,
SC-100016,2023-12-05,login,E-5009961,,
SC-100016,2022-11-29,login,E-6493226,,
SC-100017,2023-10-17,login,E-1867043,,
SC-100017,2023-10-05,page_view,E-7425498,,
SC-100017,2023-08-20,login,E-2016759,,
SC-100017,2023-09-23,page_view,E-2215472,,
SC-100017,2023-10-15,page_view,E-7602278,,
SC-100017,2023-09-16,page_view,E-4599245,,
SC-100017,2023-12-14,page_view,E-5869437,,
SC-100017,2023-09-13,email_open,E-5188430,,
SC-100017,2024-01-06,support_ticket,E-3793101,,account
SC-100017,2023-10-09,page_view,E-1860962,,
SC-100017,2023-12-12,page_view,E-5676393,,
SC-100017,2023-10-19,page_view,E-6431163,,
SC-100017,2023-11-17,page_view,E-4831740,,
SC-100017,2023-09-26,page_view,E-6955950,,
SC-100017,2023-09-13,page_view,E-2735971,,
SC-100017,2023-09-25,login,E-7163068,,
SC-100017,2023-11-02,login,E-9018185,,
SC-100018,2022-04-21,login,E-6717842,,
SC-100018,2023-08-16,login,E-7630052,,
SC-100018,2022-01-27,login,E-1908106,,
SC-100018,2022-11-16,email_open,E-9822239,,
SC-100018,2023-08-13,login,E-4952818,,
SC-100018,2023-11-25,page_view,E-9409838,,
SC-100018,2023-01-20,page_view,E-1225421,,
SC-100018,2023-02-11,order,E-1906564,29.07,
SC-100018,2024-01-03,login,E-8222729,,
SC-100018,2022-07-23,page_view,E-4437349,,
SC-100018,2022-03-19,order,E-9876014,36.8,
SC-100018,2023-08-30,page_view,E-8345860,,
SC-100018,2023-12-09,support_ticket,E-7569026,,product
SC-100018,2023-10-05,login,E-7902739,,
SC-100018,2022-09-06,email_open,E-1334770,,
SC-100018,2022-04-15,email_open,E-5231746,,
SC-100018,2023-12-15,login,E-1119653,,
SC-100018,2022-11-05,email_open,E-1046545,,
SC-100018,2023-12-02,login,E-1552293,,
SC-100018,2023-09-07,page_view,E-4675886,,
SC-100018,2022-05-04,login,E-4911779,,
SC-100018,2023-08-03,page_view,E-7580569,,
SC-100018,2022-02-12,email_open,E-2801116,,
SC-100018,2022-12-22,page_view,E-5706183,,
SC-100018,2023-06-30,page_view,E-5845031,,
SC-100018,2023-03-15,page_view,E-3596569,,
SC-100018,2023-11-09,page_view,E-2100113,,
SC-100018,2023-01-15,order,E-5616786,101.37,
SC-100018,2022-03-12,order,E-9464569,55.23,
SC-100018,2023-06-03,login,E-4889975,,
SC-100018,2023-10-26,page_view,E-6148941,,
SC-100018,2022-12-16,login,E-6706899,,
SC-100018,2022-01-13,page_view,E-7973086,,
SC-100018,2023-03-07,login,E-9375746,,
SC-100018,2023-05-17,order,E-7748087,48.75,
SC-100018,2022-04-19,email_open,E-8300661,,
SC-100018,2023-03-20,page_view,E-6675717,,
SC-100018,2023-01-06,login,E-8316142,,
SC-100018,2023-10-13,page_view,E-3486480,,
SC-100018,2023-04-16,login,E-5995869,,
SC-100018,2023-12-26,login,E-2367568,,
SC-100018,2022-06-06,login,E-6480603,,
SC-100018,2023-03-22,page_view,E-7626746,,
SC-100018,2022-06-30,login,E-6358868,,
SC-100018,2023-06-19,page_view,E-6395392,,
SC-100018,2023-10-29,support_ticket,E-1095632,,shipping
SC-100018,2022-10-04,login,E-6145037,,
SC-100018,2023-09-23,login,E-8634700,,
SC-100018,2023-07-06,page_view,E-9202431,,
SC-100018,2023-05-11,login,E-5910248,,
SC-100018,2023-04-22,email_open,E-8934022,,
SC-100018,2023-03-23,order,E-6237714,72.18,
SC-100018,2023-08-30,page_view,E-7344012,,
SC-100018,2022-10-02,order,E-8341090,40.88,
SC-100018,2022-11-27,login,E-3085125,,
SC-100018,2022-09-09,login,E-8283265,,
SC-100018,2022-03-30,support_ticket,E-9698074,,shipping
SC-100018,2022-10-13,login,E-3575585,,
SC-100018,2023-04-07,page_view,E-5306453,,
SC-100018,2022-09-07,login,E-4777156,,
SC-100018,2023-04-21,login,E-4718857,,
SC-100018,2023-08-07,login,E-4461236,,
SC-100018,2023-09-17,page_view,E-6966564,,
SC-100018,2023-11-16,support_ticket,E-9655354,,billing
SC-100018,2023-01-24,page_view,E-6510725,,
SC-100018,2022-12-11,login,E-1060587,,
SC-100018,2022-01-30,login,E-2469396,,
SC-100018,2023-05-22,order,E-5441762,67.48,
SC-100018,2022-11-29,page_view,E-4074096,,
SC-100018,2022-07-06,email_open,E-3787727,,
SC-100018,2023-05-15,login,E-2149279,,
SC-100018,2022-08-06,login,E-6970777,,
SC-100018,2022-12-30,login,E-2387945,,
SC-100018,2022-09-22,login,E-2068919,,
SC-100018,2022-12-15,page_view,E-1640752,,
SC-100018,2022-10-14,support_ticket,E-7663184,,shipping
SC-100018,2023-09-03,login,E-1214142,,
SC-100018,2023-12-20,login,E-5012300,,
SC-100018,2022-10-10,page_view,E-9730913,,
SC-100018,2023-07-24,login,E-1838839,,
SC-100018,2022-01-11,login,E-4364877,,
SC-100018,2023-06-14,login,E-1157234,,
SC-100018,2022-07-15,login,E-9514719,,
SC-100018,2022-03-29,login,E-2534977,,
SC-100018,2022-09-05,login,E-1416588,,
SC-100018,2024-01-08,email_open,E-1713592,,
SC-100018,2023-02-21,login,E-7847149,,
SC-100018,2023-05-16,login,E-4427767,,
SC-100018,2023-07-23,email_open,E-4515889,,
SC-100018,2022-09-04,login,E-8012263,,
SC-100019,2023-11-23,page_view,E-8668247,,
SC-100019,2024-01-06,login,E-7687659,,
SC-100019,2023-11-27,page_view,E-2142861,,
SC-100019,2023-11-16,login,E-1287171,,
SC-100019,2023-07-29,email_open,E-3583242,,
SC-100019,2023-08-17,page_view,E-5847379,,
SC-100019,2023-10-08,page_view,E-9240080,,
SC-100019,2023-09-19,login,E-8481537,,
SC-100019,2023-11-05,support_ticket,E-2487680,,billing
SC-100019,2023-09-25,login,E-2460292,,
SC-100019,2023-10-11,login,E-1712429,,
SC-100019,2024-01-10,page_view,E-8256426,,
SC-100019,2023-12-20,login,E-7013305,,
SC-100019,2023-10-27,login,E-4638564,,
SC-100019,2023-11-23,page_view,E-5673859,,
SC-100019,2023-12-13,support_ticket,E-9045294,,billing
SC-100019,2023-12-07,email_open,E-4345797,,
SC-100019,2023-10-21,order,E-6146086,39.88,
SC-100019,2023-11-10,order,E-5669491,47.56,
SC-100019,2023-12-12,page_view,E-4110021,,
SC-100019,2023-10-17,page_view,E-3422854,,
SC-100019,2023-10-23,login,E-1001979,,
SC-100019,2023-11-18,page_view,E-4949396,,
SC-100019,2023-10-02,page_view,E-1191286,,
SC-100019,2023-10-11,page_view,E-8849742,,
SC-100019,2023-09-27,login,E-8132061,,
SC-100019,2023-09-22,login,E-9599101,,
SC-100019,2023-08-24,page_view,E-2500370,,
SC-100019,2023-09-12,login,E-6348722,,
SC-100019,2023-10-13,support_ticket,E-7242268,,product
SC-100019,2023-08-24,page_view,E-1320950,,
SC-100019,2023-12-09,login,E-3878279,,
SC-100019,2023-09-10,page_view,E-1614036,,
SC-100019,2023-09-12,login,E-9151583,,
SC-100020,2023-05-10,login,E-3899690,,
SC-100020,2023-09-24,email_open,E-4675240,,
SC-100020,2023-06-10,login,E-5160621,,
SC-100020,2023-11-17,email_open,E-7238394,,
SC-100020,2023-10-15,page_view,E-9239817,,
SC-100020,2023-11-21,login,E-3059846,,
SC-100020,2023-06-13,support_ticket,E-5345999,,shipping
SC-100020,2023-03-12,login,E-2015411,,
SC-100020,2023-04-29,page_view,E-2718335,,
SC-100020,2023-06-20,page_view,E-2458007,,
SC-100020,2023-05-16,login,E-1994651,,
SC-100020,2023-07-23,email_open,E-1176314,,
SC-100020,2023-04-21,login,E-3430420,,
SC-100020,2023-06-23,email_open,E-3662469,,
SC-100020,2023-01-27,email_open,E-2133316,,
SC-100020,2023-10-20,login,E-8891347,,
SC-100020,2023-03-25,order,E-3308614,30.65,
SC-100020,2023-06-09,page_view,E-8470314,,
SC-100020,2023-02-12,page_view,E-1521347,,
SC-100020,2023-02-16,email_open,E-6239665,,
SC-100020,2023-10-30,login,E-8017057,,
SC-100020,2023-06-18,order,E-3703662,80.93,
SC-100020,2024-01-12,support_ticket,E-2124673,,product
SC-100020,2023-03-25,login,E-9644804,,
SC-100020,2023-12-12,page_view,E-7225110,,
SC-100020,2023-09-28,page_view,E-7681136,,
SC-100020,2023-03-13,login,E-6848917,,
SC-100020,2023-01-26,order,E-8188836,46.29,
SC-100020,2023-11-09,page_view,E-7692443,,
SC-100020,2023-06-14,support_ticket,E-7974540,,shipping
SC-100020,2023-09-17,login,E-3276230,,
SC-100020,2023-09-22,email_open,E-1865484,,
SC-100020,2023-09-02,order,E-1313808,42.13,
SC-100020,2023-07-13,login,E-1392118,,
SC-100020,2023-04-24,login,E-6882040,,
SC-100020,2023-02-15,email_open,E-4812669,,
SC-100020,2023-05-29,page_view,E-1369279,,
SC-100020,2023-09-21,login,E-5421620,,
SC-100020,2023-03-19,login,E-2892692,,
SC-100020,2023-02-22,page_view,E-4874181,,
SC-100020,2023-08-13,email_open,E-9579720,,
SC-100021,2023-10-13,page_view,E-6740442,,
SC-100021,2023-03-13,login,E-3143938,,
SC-100021,2023-11-26,login,E-1866551,,
SC-100021,2023-12-23,page_view,E-9577041,,
SC-100021,2023-03-03,page_view,E-8001258,,
SC-100021,2023-04-22,page_view,E-2716326,,
SC-100021,2023-04-21,page_view,E-4593151,,
SC-100021,2023-11-19,login,E-7218070,,
SC-100021,2023-07-09,login,E-7807893,,
SC-100021,2023-03-19,page_view,E-7012197,,
SC-100021,2023-06-11,login,E-3661269,,
SC-100021,2023-04-05,page_view,E-7710182,,
SC-100021,2023-11-16,order,E-8355003,47.28,
SC-100021,2023-09-05,login,E-9706720,,
SC-100021,2023-12-11,login,E-8189350,,
SC-100021,2023-12-06,login,E-1936622,,
SC-100021,2023-12-17,email_open,E-6654303,,
SC-100021,2023-05-30,page_view,E-6215577,,
SC-100021,2023-10-29,login,E-7141661,,
SC-100021,2023-08-17,login,E-5174899,,
SC-100021,2023-09-22,page_view,E-9888433,,
SC-100021,2023-09-18,page_view,E-4046590,,
SC-100021,2023-07-06,order,E-3786273,54.19,
SC-100021,2023-12-02,page_view,E-9979676,,
SC-100021,2023-09-11,order,E-5466018,76.25,
SC-100021,2023-07-10,login,E-4904483,,
SC-100021,2023-11-22,page_view,E-8533381,,
SC-100021,2023-12-18,page_view,E-7827618,,
SC-100021,2023-03-06,page_view,E-7548291,,
SC-100021,2023-12-13,page_view,E-2567067,,
SC-100021,2023-03-26,email_open,E-1026476,,
SC-100021,2023-05-21,email_open,E-7003546,,
SC-100021,2023-12-21,order,E-8604518,36.62,
SC-100021,2023-05-23,order,E-7542511,29.7,
SC-100021,2023-06-19,email_open,E-6657003,,
SC-100021,2024-01-08,login,E-3056124,,
SC-100021,2023-03-17,page_view,E-5158344,,
SC-100021,2023-04-25,page_view,E-9269578,,
SC-100021,2023-06-06,page_view,E-1195217,,
SC-100021,2023-05-03,support_ticket,E-3822323,,billing
SC-100022,2024-01-01,login,E-4102387,,
SC-100022,2023-11-01,page_view,E-2290967,,
SC-100022,2023-11-12,order,E-9241170,42.51,
SC-100022,2023-10-23,login,E-2171709,,
SC-100022,2023-12-14,page_view,E-9535177,,
SC-100022,2023-12-19,login,E-4787205,,
SC-100022,2024-01-07,login,E-4002643,,
SC-100022,2023-12-22,page_view,E-4925218,,
SC-100022,2023-11-29,order,E-7234785,23.06,
SC-100022,2023-10-27,page_view,E-7058764,,
SC-100022,2023-11-21,login,E-9690528,,
SC-100023,2023-08-08,email_open,E-6785356,,
SC-100023,2023-11-23,login,E-7016528,,
SC-100023,2023-08-07,support_ticket,E-4112453,,product
SC-100023,2023-11-22,login,E-8828941,,
SC-100023,2024-01-02,page_view,E-2025194,,
SC-100023,2023-09-20,page_view,E-9634029,,
SC-100023,2023-06-14,page_view,E-2948765,,
SC-100023,2023-11-18,login,E-5535457,,
SC-100023,2023-07-25,page_view,E-7658045,,
SC-100023,2023-08-02,page_view,E-4343640,,
SC-100023,2023-12-14,page_view,E-7498626,,
SC-100023,2023-12-15,login,E-6951151,,
SC-100023,2023-11-03,login,E-4615785,,
SC-100023,2023-10-24,order,E-6026365,68.29,
SC-100023,2023-11-12,page_view,E-8336706,,
SC-100023,2023-12-18,email_open,E-6627364,,
SC-100023,2023-07-16,email_open,E-6309912,,
SC-100023,2023-09-12,page_view,E-6204074,,
SC-100023,2023-06-25,page_view,E-4559241,,
SC-100023,2023-10-13,page_view,E-9447527,,
SC-100023,2023-07-23,login,E-9604469,,
SC-100023,2023-11-08,order,E-3067649,43.28,
SC-100023,2023-07-04,page_view,E-3298231,,
SC-100023,2024-01-14,support_ticket,E-3634858,,shipping
SC-100023,2023-08-03,login,E-3761894,,
SC-100023,2023-12-24,page_view,E-4754798,,
SC-100023,2023-07-02,page_view,E-6570084,,
SC-100023,2023-06-14,support_ticket,E-6720102,,shipping
SC-100023,2023-06-11,email_open,E-6491495,,
SC-100023,2023-07-08,order,E-9215145,61.1,
SC-100023,2023-12-15,page_view,E-3995762,,
SC-100023,2023-08-13,page_view,E-9075467,,
SC-100023,2023-10-26,login,E-7879178,,
SC-100023,2023-12-04,page_view,E-1262436,,
SC-100023,2023-12-24,login,E-3262852,,
SC-100023,2023-10-19,login,E-7869334,,
SC-100023,2023-08-08,login,E-9066968,,
SC-100023,2023-09-16,page_view,E-8974911,,
SC-100023,2023-06-27,page_view,E-6845355,,
SC-100023,2023-09-23,page_view,E-6478813,,
SC-100024,2023-12-07,email_open,E-8044914,,
SC-100024,2022-11-08,login,E-6079752,,
SC-100024,2023-12-18,page_view,E-1217473,,
SC-100024,2023-02-17,page_view,E-5693493,,
SC-100024,2022-10-06,page_view,E-3695568,,
SC-100024,2023-05-28,page_view,E-3456402,,
SC-100024,2023-07-07,order,E-9543412,78.76,
SC-100024,2023-05-21,page_view,E-2614431,,
SC-100024,2023-03-25,email_open,E-6436486,,
SC-100024,2022-03-24,support_ticket,E-5960924,,product
SC-100024,2023-09-05,email_open,E-1287581,,
SC-100024,2022-02-10,page_view,E-7914917,,
SC-100024,2023-03-19,page_view,E-8699424,,
SC-100024,2022-11-27,page_view,E-4233130,,
SC-100024,2023-09-11,page_view,E-5253465,,
SC-100024,2022-09-14,login,E-3222796,,
SC-100024,2022-01-27,page_view,E-3353008,,
SC-100024,2022-04-04,page_view,E-5654648,,
SC-100024,2022-08-23,login,E-9741086,,
SC-100024,2023-11-22,login,E-2231599,,
SC-100024,2023-08-13,page_view,E-9645820,,
SC-100024,2023-08-25,login,E-9737403,,
SC-100024,2022-01-22,page_view,E-6701605,,
SC-100024,2023-11-20,page_view,E-7979998,,
SC-100024,2022-10-03,page_view,E-9685923,,
SC-100024,2023-08-14,page_view,E-3948128,,
SC-100024,2022-02-11,login,E-5721184,,
SC-100024,2022-06-29,email_open,E-6788598,,
SC-100024,2023-04-27,support_ticket,E-7048268,,other
SC-100024,2023-06-16,page_view,E-1922464,,
SC-100024,2023-10-30,login,E-9607667,,
SC-100024,2023-03-29,login,E-6347629,,
SC-100024,2022-10-12,email_open,E-7473523,,
SC-100024,2022-07-05,login,E-7031429,,
SC-100024,2023-08-23,page_view,E-8818587,,
SC-100024,2023-03-23,page_view,E-9637802,,
SC-100024,2023-10-13,support_ticket,E-6385813,,account
SC-100024,2023-05-19,order,E-7097651,63.12,
SC-100024,2022-04-04,login,E-8599775,,
SC-100024,2023-04-27,login,E-6605391,,
SC-100024,2022-12-23,page_view,E-4481150,,
SC-100024,2023-02-23,login,E-6553078,,
SC-100024,2022-12-08,page_view,E-3669283,,
SC-100024,2022-11-25,page_view,E-9158836,,
SC-100024,2023-11-18,page_view,E-8236328,,
SC-100024,2022-04-18,login,E-6910008,,
SC-100024,2022-06-14,page_view,E-5498006,,
SC-100024,2022-12-04,page_view,E-2709966,,
SC-100024,2023-02-26,login,E-8958486,,
SC-100024,2023-12-12,login,E-8781891,,
SC-100024,2023-05-23,login,E-9024129,,
SC-100024,2022-10-23,login,E-5401920,,
SC-100024,2023-11-10,order,E-4743332,103.19,
SC-100024,2023-02-15,login,E-6374763,,
SC-100024,2023-07-18,login,E-7598130,,
SC-100024,2022-02-07,page_view,E-4361967,,
SC-100024,2023-04-11,page_view,E-3843685,,
SC-100024,2022-04-01,login,E-1234030,,
SC-100024,2022-11-19,page_view,E-9294111,,
SC-100024,2022-09-16,login,E-6457493,,
SC-100024,2022-11-28,login,E-5440861,,
SC-100024,2022-04-29,page_view,E-5951876,,
SC-100024,2023-02-18,login,E-3911065,,
SC-100024,2023-06-11,login,E-9611018,,
SC-100024,2022-01-02,login,E-7329993,,
SC-100024,2023-11-05,order,E-2976955,61.92,
SC-100024,2023-07-10,page_view,E-1033092,,
SC-100024,2023-04-19,page_view,E-8724884,,
SC-100024,2023-02-28,page_view,E-8533585,,
SC-100024,2022-02-25,login,E-6848553,,
SC-100024,2022-07-12,login,E-3934455,,
SC-100024,2023-06-15,login,E-2354122,,
SC-100024,2023-01-06,login,E-8758040,,
SC-100024,2023-09-30,page_view,E-5175968,,
SC-100024,2023-05-26,login,E-3997942,,
SC-100024,2023-10-03,page_view,E-8117076,,
SC-100024,2023-03-29,login,E-9735661,,
SC-100024,2022-02-22,page_view,E-2759067,,
SC-100024,2022-07-28,login,E-1373082,,
SC-100024,2022-10-01,email_open,E-8513251,,
SC-100024,2023-07-17,page_view,E-7063028,,
SC-100024,2022-05-15,page_view,E-4578599,,
SC-100024,2022-10-22,page_view,E-2854166,,
SC-100024,2023-03-25,order,E-8923175,114.97,
SC-100024,2023-12-17,page_view,E-1393279,,
SC-100024,2023-05-12,login,E-8615527,,
SC-100024,2022-05-05,login,E-6576199,,
SC-100024,2022-01-30,login,E-1099520,,
SC-100024,2023-10-08,email_open,E-3681506,,
SC-100024,2023-09-16,login,E-9732696,,
SC-100024,2022-09-03,login,E-8184062,,
SC-100024,2023-12-28,support_ticket,E-8904840,,other
SC-100024,2022-06-12,page_view,E-5479458,,
SC-100024,2022-11-15,page_view,E-6872732,,
SC-100024,2023-07-19,login,E-2589900,,
SC-100024,2022-01-15,login,E-5156904,,
SC-100025,2023-12-28,page_view,E-3805623,,
SC-100025,2023-12-19,page_view,E-4538681,,
SC-100025,2023-11-28,page_view,E-4126371,,
SC-100025,2023-12-07,email_open,E-2428287,,
SC-100025,2024-01-15,login,E-6580825,,
SC-100025,2023-11-30,login,E-9025174,,
SC-100025,2023-12-22,login,E-6774158,,
SC-100025,2023-11-30,email_open,E-5142742,,
SC-100025,2024-01-03,page_view,E-1857630,,
SC-100025,2024-01-15,page_view,E-4415271,,
SC-100025,2023-12-02,page_view,E-2067954,,
SC-100026,2023-07-26,page_view,E-8293773,,
SC-100026,2022-12-26,login,E-7428980,,
SC-100026,2023-08-06,page_view,E-8722765,,
SC-100026,2022-12-07,login,E-3663520,,
SC-100026,2023-05-02,login,E-9485958,,
SC-100026,2023-07-10,email_open,E-5371386,,
SC-100026,2023-06-29,email_open,E-9170849,,
SC-100026,2022-11-07,login,E-9394782,,
SC-100026,2023-06-13,page_view,E-1116378,,
SC-100026,2023-09-18,email_open,E-2694718,,
SC-100026,2022-07-29,login,E-1800696,,
SC-100026,2023-03-30,email_open,E-9997118,,
SC-100026,2022-09-14,order,E-8467503,96.24,
SC-100026,2023-11-06,page_view,E-9452334,,
SC-100026,2023-08-05,login,E-5328024,,
SC-100026,2022-07-20,login,E-9385096,,
SC-100026,2022-05-13,page_view,E-5368278,,
SC-100026,2022-12-10,login,E-4676782,,
SC-100026,2023-05-01,order,E-6052218,37.4,
SC-100026,2023-02-14,login,E-3260558,,
SC-100026,2023-08-04,order,E-1104970,35.34,
SC-100026,2022-12-01,login,E-3577338,,
SC-100026,2022-03-05,login,E-3271575,,
SC-100026,2022-12-17,order,E-4244162,92.56,
SC-100026,2023-01-02,page_view,E-8521524,,
SC-100026,2023-10-25,page_view,E-9168368,,
SC-100026,2023-10-17,email_open,E-1443696,,
SC-100026,2024-01-07,login,E-3727936,,
SC-100026,2023-07-17,page_view,E-9576788,,
SC-100026,2022-08-02,login,E-4514269,,
SC-100026,2023-06-03,support_ticket,E-2412703,,shipping
SC-100026,2023-09-05,order,E-5837506,89.8,
SC-100026,2023-07-11,login,E-2604914,,
