customer_id,signup_date,snapshot_date,plan_type,plan_price,city,tenure_months,tenure_days,logins_last_7d,logins_last_30d,logins_per_month_avg,orders_total,orders_last_30d,avg_order_value,total_spend,support_tickets_total,support_tickets_last_30d,items_skipped_total,items_skipped_last_3_boxes,nps_score,days_since_last_login,days_since_last_order,churn_30d,churn_date,cancel_reason
SC-100179,2023-03-08,2024-01-15,basic,29.99,Houston,10.4,313,3,7,5,11,0,34.13,375.47,1,0,1,0,,15,75,0,,
SC-100180,2023-06-14,2024-01-15,premium,49.99,San Antonio,7.2,215,2,3,5,7,0,38.0,266.0,1,1,0,0,,6,13,0,,
SC-100181,2023-01-08,2024-01-15,basic,29.99,Portland,12.4,372,4,3,6,11,0,16.14,177.54,0,0,1,0,10.0,3,38,0,,
SC-100182,2023-11-16,2024-01-15,basic,29.99,New York,2.0,60,3,9,6,2,1,24.35,48.7,0,0,0,0,9.0,1,4,0,,
SC-100183,2023-08-17,2024-01-15,basic,29.99,Philadelphia,5.0,151,0,7,0,4,1,31.03,124.1,0,0,0,0,8.0,2,70,0,,
SC-100184,2023-06-17,2024-01-15,basic,29.99,Austin,7.1,212,1,1,7,16,0,32.83,525.26,0,0,2,1,4.0,7,3,0,,
SC-100185,2023-06-24,2024-01-15,basic,29.99,Austin,6.8,205,0,5,1,6,0,36.63,219.77,3,1,0,0,4.0,61,154,1,2024-02-02,not_using
SC-100186,2023-06-27,2024-01-15,basic,29.99,San Jose,6.7,202,0,8,3,6,0,39.14,234.82,1,0,0,0,6.0,9,42,0,,
SC-100187,2022-09-03,2024-01-15,premium,49.99,Boston,16.6,499,3,5,3,33,0,67.87,2239.59,3,0,1,1,,11,7,0,,
SC-100188,2022-08-01,2024-01-15,basic,29.99,San Antonio,17.7,532,3,5,2,38,3,26.22,996.45,3,1,0,0,8.0,0,33,0,,
SC-100189,2022-01-12,2024-01-15,basic,29.99,Houston,24.4,733,0,6,5,27,2,31.84,859.6,4,1,1,0,7.0,8,26,0,,
SC-100190,2022-01-01,2024-01-15,premium,49.99,New York,24.8,744,3,5,7,23,2,36.51,839.83,9,1,1,0,6.0,0,21,0,,
SC-100191,2023-10-03,2024-01-15,basic,29.99,Dallas,3.5,104,0,7,3,2,1,71.57,143.14,1,1,0,0,8.0,5,31,0,,
SC-100192,2023-11-17,2024-01-15,family,79.99,Dallas,2.0,59,3,3,7,3,0,45.44,136.33,0,1,0,0,10.0,4,0,0,,
SC-100193,2023-09-29,2024-01-15,basic,29.99,Denver,3.6,108,0,4,3,6,1,61.68,370.08,1,0,0,0,5.0,3,26,0,,
SC-100194,2022-01-01,2024-01-15,basic,29.99,Portland,24.8,744,1,6,2,27,2,58.47,1578.76,3,1,0,0,8.0,2,34,0,,
SC-100195,2023-03-01,2024-01-15,premium,49.99,Boston,10.7,320,2,5,6,18,1,71.63,1289.35,2,1,0,0,8.0,5,18,0,,
SC-100196,2023-11-06,2024-01-15,premium,49.99,San Antonio,2.3,70,1,7,5,3,0,45.18,135.54,0,0,1,1,8.0,9,2,0,,
SC-100197,2022-08-05,2024-01-15,basic,29.99,San Jose,17.6,528,0,8,8,14,1,40.17,562.43,1,0,1,0,7.0,3,9,0,,
SC-100198,2022-01-01,2024-01-15,premium,49.99,San Antonio,24.8,744,0,7,3,20,0,63.93,1278.52,14,2,2,0,6.0,11,10,1,2024-01-25,not_using
SC-100199,2023-06-17,2024-01-15,premium,49.99,San Jose,7.1,212,1,4,2,6,1,48.39,290.33,0,2,0,0,2.0,12,26,0,,
SC-100200,2022-01-01,2024-01-15,basic,29.99,Philadelphia,24.8,744,2,1,3,26,0,66.37,1725.56,3,0,0,1,4.0,5,8,0,,
SC-100201,2023-06-29,2024-01-15,basic,29.99,New York,6.7,200,0,2,0,6,0,67.75,406.49,3,2,0,0,8.0,6,4,1,2024-01-18,other
SC-100202,2022-11-13,2024-01-15,premium,49.99,Philadelphia,14.3,428,1,6,4,12,1,75.15,901.79,2,0,0,0,9.0,5,43,0,,
SC-100203,2024-01-14,2024-01-15,basic,29.99,Denver,0.0,1,1,2,2,0,0,126.35,0.0,0,1,0,0,6.0,1,1,0,,
SC-100204,2023-08-01,2024-01-15,basic,29.99,Denver,5.6,167,3,2,5,6,0,30.3,181.82,6,0,0,0,8.0,18,9,0,,
SC-100205,2023-05-03,2024-01-15,family,79.99,Dallas,8.6,257,0,5,7,8,1,62.56,500.45,3,0,0,0,8.0,8,34,0,,
SC-100206,2023-08-11,2024-01-15,basic,29.99,Dallas,5.2,157,3,5,9,4,1,36.22,144.88,0,1,0,0,7.0,16,11,0,,
SC-100207,2023-01-17,2024-01-15,premium,49.99,Chicago,12.1,363,2,4,3,9,1,60.97,548.74,3,1,1,0,,23,15,0,,
SC-100208,2023-10-05,2024-01-15,basic,29.99,Seattle,3.4,102,3,3,12,3,0,54.65,163.96,0,0,0,0,,9,23,0,,
SC-100209,2022-08-23,2024-01-15,premium,49.99,Denver,17.0,510,2,7,6,15,1,31.3,469.54,4,0,3,1,4.0,17,62,0,,
SC-100210,2023-09-25,2024-01-15,premium,49.99,Phoenix,3.7,112,2,3,2,4,0,42.34,169.37,2,2,0,0,10.0,5,3,0,,
SC-100211,2024-01-15,2024-01-15,premium,49.99,Portland,0.0,0,2,7,6,0,1,60.88,0.0,0,0,0,0,9.0,0,0,0,,
SC-100212,2023-07-26,2024-01-15,basic,29.99,Portland,5.8,173,1,6,9,6,2,30.15,180.88,1,0,0,0,10.0,5,43,0,,
SC-100213,2023-10-08,2024-01-15,basic,29.99,Chicago,3.3,99,1,6,6,3,0,56.11,168.34,0,0,0,0,7.0,6,14,0,,
SC-100214,2023-12-21,2024-01-15,basic,29.99,Portland,0.8,25,1,4,3,1,0,21.07,21.07,0,0,1,0,9.0,4,25,0,,
SC-100215,2022-01-01,2024-01-15,basic,29.99,Houston,24.8,744,1,5,5,28,1,79.51,2226.25,5,0,2,0,8.0,4,27,0,,
SC-100216,2023-02-07,2024-01-15,premium,49.99,Austin,11.4,342,1,7,4,9,1,38.3,344.71,2,0,0,0,9.0,3,98,0,,
SC-100217,2023-12-23,2024-01-15,premium,49.99,San Diego,0.8,23,3,2,10,0,1,18.5,0.0,0,0,0,0,7.0,3,6,0,,
SC-100218,2022-03-20,2024-01-15,basic,29.99,San Diego,22.2,666,1,5,3,48,0,43.49,2087.71,9,2,0,0,9.0,5,35,0,,
SC-100219,2023-08-09,2024-01-15,premium,49.99,Austin,5.3,159,2,9,9,6,0,45.22,271.31,0,1,0,0,9.0,1,2,0,,
SC-100220,2022-10-14,2024-01-15,basic,29.99,Portland,15.3,458,0,5,5,31,3,40.34,1250.66,3,1,0,0,9.0,6,9,0,,
SC-100221,2022-01-01,2024-01-15,premium,49.99,Philadelphia,24.8,744,1,4,7,27,0,26.18,706.98,5,0,2,0,9.0,1,23,0,,
SC-100222,2023-10-28,2024-01-15,family,79.99,San Diego,2.6,79,0,6,8,6,0,38.06,228.37,0,0,1,0,6.0,0,3,0,,
SC-100223,2022-11-08,2024-01-15,basic,29.99,Austin,14.4,433,0,5,3,13,0,59.65,775.45,1,0,1,0,6.0,11,51,0,,
SC-100224,2023-10-29,2024-01-15,basic,29.99,Chicago,2.6,78,0,2,4,2,1,71.81,143.62,0,1,0,0,7.0,19,45,0,,
SC-100225,2023-10-24,2024-01-15,basic,29.99,Austin,2.8,83,1,0,1,2,0,26.89,53.79,0,2,1,0,,33,21,1,2024-02-01,too_expensive
SC-100226,2023-10-14,2024-01-15,basic,29.99,Chicago,3.1,93,3,5,3,6,0,36.36,218.13,0,0,0,0,8.0,2,43,0,,
SC-100227,2022-09-01,2024-01-15,family,79.99,San Jose,16.7,501,1,2,6,15,0,29.69,445.3,2,0,0,0,,11,55,0,,
SC-100228,2023-12-09,2024-01-15,basic,29.99,San Jose,1.2,37,4,4,9,1,0,27.17,27.17,0,0,0,0,8.0,9,8,0,,
SC-100229,2023-05-29,2024-01-15,family,79.99,Denver,7.7,231,1,6,13,23,0,44.72,1028.48,0,0,0,0,10.0,0,3,0,,
SC-100230,2023-02-26,2024-01-15,basic,29.99,San Diego,10.8,323,1,5,4,9,3,48.85,439.64,1,0,2,0,,3,23,0,,
SC-100231,2022-01-01,2024-01-15,basic,29.99,Seattle,24.8,744,2,6,4,21,1,52.09,1093.84,6,0,1,1,,7,58,0,,
SC-100232,2023-09-14,2024-01-15,basic,29.99,Los Angeles,4.1,123,1,8,4,3,1,39.5,118.51,2,1,0,0,6.0,9,33,0,,
SC-100233,2023-12-02,2024-01-15,family,79.99,Denver,1.5,44,1,9,4,1,0,39.14,39.14,0,1,0,0,2.0,18,6,1,2024-02-14,too_expensive
SC-100234,2023-06-02,2024-01-15,basic,29.99,San Antonio,7.6,227,1,2,6,22,1,27.49,604.72,0,0,0,0,7.0,8,13,0,,
SC-100235,2023-01-03,2024-01-15,basic,29.99,Seattle,12.6,377,1,3,3,14,1,43.95,615.36,3,0,1,0,3.0,1,5,0,,
SC-100236,2023-07-05,2024-01-15,basic,29.99,Boston,6.5,194,3,2,6,5,1,125.77,628.83,0,3,0,0,7.0,2,22,0,,
SC-100237,2023-04-20,2024-01-15,basic,29.99,New York,9.0,270,0,2,7,7,2,44.56,311.9,4,1,0,1,7.0,15,19,0,,
SC-100238,2023-10-19,2024-01-15,basic,29.99,Seattle,2.9,88,0,2,5,2,1,77.11,154.23,2,0,1,0,5.0,16,19,0,,
SC-100239,2022-09-15,2024-01-15,basic,29.99,Boston,16.2,487,1,7,5,18,0,57.15,1028.75,4,1,0,0,9.0,3,2,0,,
SC-100240,2023-05-03,2024-01-15,basic,29.99,Denver,8.6,257,1,3,5,7,1,23.86,167.04,3,0,0,0,9.0,0,24,0,,
SC-100241,2024-01-12,2024-01-15,premium,49.99,Denver,0.1,3,1,2,0,0,0,40.6,0.0,0,0,0,0,1.0,0,3,1,2024-02-07,moving
SC-100242,2023-01-25,2024-01-15,premium,49.99,Austin,11.8,355,2,9,9,11,1,27.94,307.36,3,1,0,0,,2,14,0,,
SC-100243,2022-01-01,2024-01-15,premium,49.99,Seattle,24.8,744,2,6,8,43,2,38.44,1652.83,2,0,1,1,10.0,16,5,0,,
SC-100244,2023-03-07,2024-01-15,basic,29.99,Denver,10.5,314,1,11,5,9,2,25.69,231.19,3,1,1,0,8.0,5,18,0,,
SC-100245,2023-12-09,2024-01-15,family,79.99,Denver,1.2,37,0,3,6,1,0,33.21,33.21,0,0,0,0,8.0,27,26,0,,
SC-100246,2023-09-04,2024-01-15,premium,49.99,Dallas,4.4,133,1,5,3,4,1,42.42,169.69,0,2,0,0,10.0,2,53,0,,
SC-100247,2022-10-19,2024-01-15,basic,29.99,Chicago,15.1,453,0,10,6,16,1,103.83,1661.3,3,0,1,0,10.0,0,54,0,,
SC-100248,2023-07-26,2024-01-15,premium,49.99,Seattle,5.8,173,1,3,4,5,1,35.21,176.07,4,0,1,0,8.0,3,28,0,,
SC-100249,2022-06-14,2024-01-15,basic,29.99,Denver,19.3,580,2,7,3,17,0,24.98,424.72,3,0,0,0,,1,11,0,,
SC-100250,2024-01-04,2024-01-15,premium,49.99,New York,0.4,11,1,4,3,0,2,59.6,0.0,0,1,0,0,8.0,11,11,0,,
SC-100251,2022-01-01,2024-01-15,family,79.99,Denver,24.8,744,0,2,2,57,0,92.56,5276.19,16,3,0,0,4.0,9,82,1,2024-02-03,found_alternative
SC-100252,2022-11-04,2024-01-15,premium,49.99,Phoenix,14.6,437,0,7,6,12,2,43.07,516.82,2,0,3,2,9.0,21,43,0,,
SC-100253,2023-01-04,2024-01-15,premium,49.99,San Diego,12.5,376,0,5,9,11,0,49.09,539.95,2,0,1,0,9.0,19,25,0,,
SC-100254,2023-06-25,2024-01-15,basic,29.99,New York,6.8,204,2,10,6,6,0,35.77,214.64,2,1,0,0,,0,29,0,,
SC-100255,2022-05-21,2024-01-15,basic,29.99,Austin,20.1,604,1,3,3,20,1,63.51,1270.23,8,0,0,0,,7,7,0,,
SC-100256,2023-03-22,2024-01-15,basic,29.99,Austin,10.0,299,1,3,2,11,0,55.02,605.27,5,0,1,0,10.0,7,32,1,2024-02-14,other
SC-100257,2023-11-11,2024-01-15,basic,29.99,Boston,2.2,65,2,6,2,5,0,26.75,133.74,0,0,0,0,9.0,2,33,0,,
SC-100258,2023-08-29,2024-01-15,premium,49.99,Boston,4.6,139,2,0,4,3,0,47.22,141.65,0,1,1,0,,5,25,0,,
SC-100259,2023-12-10,2024-01-15,family,79.99,Boston,1.2,36,0,4,3,1,1,15.0,15.0,0,0,1,0,7.0,0,36,0,,
SC-100260,2022-01-01,2024-01-15,basic,29.99,Boston,24.8,744,2,1,1,22,1,42.67,938.7,4,0,3,0,9.0,16,23,0,,
SC-100261,2023-10-03,2024-01-15,premium,49.99,San Jose,3.5,104,0,5,5,3,0,36.59,109.78,2,0,0,0,,9,10,0,,
SC-100262,2023-09-26,2024-01-15,basic,29.99,Austin,3.7,111,0,3,1,4,0,51.85,207.4,5,0,0,0,6.0,16,110,1,2024-01-25,found_alternative
SC-100263,2022-01-01,2024-01-15,basic,29.99,Denver,24.8,744,0,8,10,47,3,40.72,1913.77,3,0,1,0,8.0,7,20,0,,
SC-100264,2023-06-28,2024-01-15,basic,29.99,Los Angeles,6.7,201,0,4,3,7,1,68.95,482.67,1,1,2,0,9.0,2,0,0,,
SC-100265,2023-06-11,2024-01-15,basic,29.99,Denver,7.3,218,1,5,4,6,1,39.12,234.72,0,0,1,1,9.0,9,14,0,,
SC-100266,2022-07-31,2024-01-15,basic,29.99,Seattle,17.8,533,2,6,4,42,2,75.16,3156.85,4,1,2,0,7.0,8,59,0,,
SC-100267,2023-04-05,2024-01-15,premium,49.99,Houston,9.5,285,0,2,0,10,2,58.38,583.83,0,0,2,0,6.0,10,0,0,,
SC-100268,2023-09-28,2024-01-15,premium,49.99,Los Angeles,3.6,109,2,8,9,3,3,34.65,103.95,1,0,0,0,,5,37,0,,
SC-100269,2023-05-21,2024-01-15,basic,29.99,San Diego,8.0,239,0,4,7,7,1,51.38,359.66,5,1,0,0,8.0,2,146,0,,
SC-100270,2022-06-04,2024-01-15,premium,49.99,Houston,19.7,590,1,4,3,15,0,29.97,449.48,2,0,0,1,8.0,0,12,0,,
SC-100271,2022-01-01,2024-01-15,premium,49.99,Portland,24.8,744,0,3,9,28,1,107.49,3009.85,12,0,2,0,6.0,13,60,0,,
SC-100272,2022-08-27,2024-01-15,premium,49.99,Los Angeles,16.9,506,0,9,9,16,1,36.24,579.9,4,2,1,0,,2,3,0,,
SC-100273,2024-01-05,2024-01-15,family,79.99,San Diego,0.3,10,0,5,0,0,1,117.03,0.0,0,1,0,0,,10,10,1,2024-02-11,too_expensive
SC-100274,2022-01-01,2024-01-15,premium,49.99,San Antonio,24.8,744,1,9,6,21,1,45.79,961.49,3,1,1,0,5.0,14,40,0,,
SC-100275,2023-07-23,2024-01-15,premium,49.99,New York,5.9,176,1,6,4,6,3,50.89,305.34,2,1,1,0,7.0,1,16,0,,
SC-100276,2023-11-28,2024-01-15,basic,29.99,Dallas,1.6,48,0,5,0,1,0,42.72,42.72,1,0,1,0,5.0,9,48,1,2024-02-04,other
SC-100277,2023-11-28,2024-01-15,basic,29.99,New York,1.6,48,3,7,4,1,1,43.71,43.71,0,0,0,0,9.0,6,4,0,,
SC-100278,2022-10-12,2024-01-15,premium,49.99,San Diego,15.3,460,0,7,3,15,0,71.22,1068.29,1,0,2,0,8.0,16,16,0,,
SC-100279,2022-06-08,2024-01-15,premium,49.99,Chicago,19.5,586,0,5,1,22,1,64.73,1424.13,6,0,1,0,,24,60,0,,
SC-100280,2023-12-26,2024-01-15,basic,29.99,Boston,0.7,20,1,4,6,0,0,40.74,0.0,0,0,1,0,2.0,20,20,0,,
SC-100281,2023-11-27,2024-01-15,family,79.99,Los Angeles,1.6,49,0,2,0,1,1,44.89,44.89,0,1,1,0,9.0,1,49,0,,
SC-100282,2023-09-07,2024-01-15,premium,49.99,Los Angeles,4.3,130,1,6,4,8,2,40.35,322.78,1,0,0,1,10.0,0,10,0,,
SC-100283,2022-05-03,2024-01-15,basic,29.99,Philadelphia,20.7,622,2,2,3,38,0,74.45,2829.16,4,1,3,0,8.0,32,26,0,,
SC-100284,2023-07-13,2024-01-15,premium,49.99,San Jose,6.2,186,0,5,5,6,1,55.58,333.49,1,1,0,0,7.0,4,9,0,,
SC-100285,2023-05-07,2024-01-15,basic,29.99,San Antonio,8.4,253,0,6,7,8,1,53.5,428.04,0,0,1,0,3.0,5,31,0,,
SC-100286,2022-11-23,2024-01-15,basic,29.99,Philadelphia,13.9,418,0,3,2,16,1,36.13,578.09,2,0,0,0,2.0,3,40,0,,
SC-100287,2023-06-23,2024-01-15,basic,29.99,San Antonio,6.9,206,1,5,3,5,2,38.27,191.33,1,0,1,0,9.0,0,110,0,,
SC-100288,2023-02-22,2024-01-15,premium,49.99,Seattle,10.9,327,3,6,8,8,2,47.47,379.74,2,4,1,1,8.0,2,1,0,,
SC-100289,2022-01-01,2024-01-15,premium,49.99,San Antonio,24.8,744,1,3,3,23,3,59.44,1367.15,6,0,3,0,,3,8,0,,
SC-100290,2022-10-15,2024-01-15,basic,29.99,Seattle,15.2,457,2,10,8,14,1,28.15,394.06,2,0,0,0,,17,5,0,,
SC-100291,2023-10-24,2024-01-15,basic,29.99,San Jose,2.8,83,1,4,4,3,0,123.54,370.61,0,0,1,0,,1,0,0,,
SC-100292,2023-12-28,2024-01-15,basic,29.99,Boston,0.6,18,0,4,1,0,0,61.04,0.0,0,2,0,0,2.0,8,18,1,2024-01-20,found_alternative
SC-100293,2022-08-18,2024-01-15,premium,49.99,Dallas,17.2,515,1,3,5,18,0,28.53,513.61,2,0,1,0,10.0,10,6,0,,
SC-100294,2023-09-27,2024-01-15,premium,49.99,Phoenix,3.7,110,0,9,5,2,1,34.68,69.37,0,0,0,0,6.0,0,10,0,,
SC-100295,2022-03-24,2024-01-15,basic,29.99,Austin,22.1,662,2,5,2,37,1,70.21,2597.9,4,1,0,1,,6,10,0,,
SC-100296,2022-07-25,2024-01-15,basic,29.99,San Diego,18.0,539,1,9,6,18,0,47.69,858.43,0,0,1,1,7.0,0,53,0,,
SC-100297,2023-07-28,2024-01-15,basic,29.99,Houston,5.7,171,0,6,5,19,1,85.95,1633.03,2,0,0,1,6.0,7,1,0,,
SC-100298,2023-12-15,2024-01-15,premium,49.99,Portland,1.0,31,2,8,3,0,2,28.37,0.0,0,1,1,0,,14,31,0,,
SC-100299,2023-07-11,2024-01-15,premium,49.99,Boston,6.3,188,1,4,7,13,0,26.85,349.01,1,0,0,1,8.0,11,1,0,,
SC-100300,2022-11-15,2024-01-15,basic,29.99,Dallas,14.2,426,1,5,5,16,0,54.83,877.26,2,1,1,0,7.0,0,7,0,,
SC-100301,2024-01-15,2024-01-15,basic,29.99,Seattle,0.0,0,2,0,1,0,0,48.46,0.0,0,0,0,1,4.0,0,0,1,2024-01-28,quality_issues
SC-100302,2023-06-12,2024-01-15,basic,29.99,San Diego,7.2,217,0,4,4,13,1,34.48,448.22,2,1,0,1,7.0,20,31,0,,
SC-100303,2024-01-01,2024-01-15,basic,29.99,Chicago,0.5,14,1,6,2,1,2,38.12,38.12,0,2,0,0,,11,14,0,,
SC-100304,2023-01-04,2024-01-15,family,79.99,Boston,12.5,376,5,4,5,26,1,36.39,946.21,3,0,2,0,3.0,4,1,0,,
SC-100305,2022-03-10,2024-01-15,premium,49.99,San Antonio,22.5,676,1,7,4,37,1,64.01,2368.42,8,0,1,2,2.0,13,7,0,,
SC-100306,2023-12-25,2024-01-15,basic,29.99,Los Angeles,0.7,21,2,4,4,0,2,30.8,0.0,0,0,0,0,7.0,3,21,0,,
SC-100307,2023-03-27,2024-01-15,premium,49.99,Phoenix,9.8,294,1,3,5,10,1,32.93,329.35,4,0,0,1,4.0,27,37,0,,
SC-100308,2023-10-16,2024-01-15,basic,29.99,Houston,3.0,91,0,4,5,3,0,38.61,115.82,0,0,2,0,7.0,23,22,0,,
SC-100309,2023-03-06,2024-01-15,basic,29.99,Phoenix,10.5,315,1,2,1,10,0,47.98,479.76,11,0,3,0,6.0,10,3,1,2024-01-17,not_using
SC-100310,2023-08-05,2024-01-15,basic,29.99,San Jose,5.4,163,2,3,8,9,1,42.44,381.96,1,0,0,0,8.0,7,4,0,,
SC-100311,2023-06-10,2024-01-15,family,79.99,Philadelphia,7.3,219,1,0,4,7,0,44.26,309.83,3,1,2,0,3.0,33,8,1,2024-01-30,moving
SC-100312,2022-01-01,2024-01-15,premium,49.99,Portland,24.8,744,3,5,3,26,0,41.69,1083.99,4,1,3,1,9.0,2,13,0,,
SC-100313,2022-01-01,2024-01-15,premium,49.99,Denver,24.8,744,2,6,5,29,0,24.0,696.0,8,1,2,0,4.0,14,25,0,,
SC-100314,2024-01-09,2024-01-15,basic,29.99,Los Angeles,0.2,6,0,3,4,0,1,35.21,0.0,0,0,0,0,,6,6,0,,
SC-100315,2022-10-18,2024-01-15,premium,49.99,Houston,15.1,454,2,0,7,16,0,20.07,321.1,0,0,1,0,10.0,12,2,0,,
SC-100316,2023-10-02,2024-01-15,family,79.99,Portland,3.5,105,2,4,7,2,3,48.37,96.74,1,0,1,0,8.0,13,1,0,,
SC-100317,2022-06-23,2024-01-15,premium,49.99,Boston,19.0,571,0,2,5,22,1,48.19,1060.08,10,1,0,1,,4,169,1,2024-02-07,not_using
SC-100318,2023-02-07,2024-01-15,family,79.99,Austin,11.4,342,3,6,5,11,1,41.78,459.6,2,1,0,0,5.0,12,40,0,,
SC-100319,2023-12-30,2024-01-15,basic,29.99,Chicago,0.5,16,0,10,4,0,1,48.75,0.0,0,0,0,0,,7,2,0,,
SC-100320,2023-12-06,2024-01-15,premium,49.99,Houston,1.3,40,0,4,11,3,1,32.46,97.38,1,0,0,0,10.0,4,30,0,,
SC-100321,2022-01-01,2024-01-15,basic,29.99,Chicago,24.8,744,3,5,5,24,1,45.29,1086.86,2,0,3,0,,0,85,0,,
SC-100322,2022-01-01,2024-01-15,basic,29.99,Houston,24.8,744,1,3,8,62,2,64.82,4018.66,6,2,1,0,7.0,10,55,0,,
SC-100323,2024-01-10,2024-01-15,premium,49.99,Denver,0.2,5,1,4,9,0,4,48.91,0.0,0,0,0,0,7.0,4,5,0,,
SC-100324,2022-11-12,2024-01-15,premium,49.99,Phoenix,14.3,429,2,9,5,16,0,44.19,707.09,2,0,1,0,,5,2,0,,
SC-100325,2023-11-26,2024-01-15,basic,29.99,Phoenix,1.7,50,0,2,2,1,1,38.07,38.07,0,0,0,0,4.0,20,42,0,,
SC-100326,2023-04-02,2024-01-15,basic,29.99,San Diego,9.6,288,3,2,4,9,1,55.02,495.18,1,1,1,0,6.0,2,20,0,,
SC-100327,2023-12-16,2024-01-15,basic,29.99,Portland,1.0,30,2,1,2,0,2,34.97,0.0,2,2,0,1,,30,19,1,2024-01-23,too_expensive
SC-100328,2023-12-28,2024-01-15,basic,29.99,Seattle,0.6,18,3,8,6,1,2,38.02,38.02,0,1,0,0,,10,18,0,,
SC-100329,2023-01-22,2024-01-15,basic,29.99,Los Angeles,11.9,358,3,6,3,9,0,20.27,182.43,3,2,2,0,6.0,3,33,0,,
SC-100330,2022-01-01,2024-01-15,basic,29.99,Phoenix,24.8,744,0,5,8,73,1,37.43,2732.38,4,0,1,0,8.0,1,7,0,,
SC-100331,2023-02-02,2024-01-15,family,79.99,Phoenix,11.6,347,1,4,1,23,1,23.91,549.89,3,1,0,0,10.0,22,52,0,,
SC-100332,2023-05-22,2024-01-15,family,79.99,San Jose,7.9,238,2,9,3,6,0,81.35,488.07,1,0,0,0,,1,12,0,,
SC-100333,2022-01-01,2024-01-15,premium,49.99,Philadelphia,24.8,744,0,4,3,47,0,43.34,2036.82,7,1,0,0,9.0,5,3,0,,
SC-100334,2022-03-23,2024-01-15,family,79.99,Portland,22.1,663,1,3,7,26,1,44.3,1151.77,4,0,2,1,9.0,9,10,0,,
SC-100335,2023-08-31,2024-01-15,premium,49.99,Portland,4.6,137,1,3,3,3,0,66.41,199.24,0,2,1,1,7.0,33,3,1,2024-02-07,moving
SC-100336,2022-12-28,2024-01-15,basic,29.99,Phoenix,12.8,383,0,3,2,13,0,29.07,377.92,9,3,2,0,2.0,9,150,1,2024-01-24,not_using
SC-100337,2023-09-27,2024-01-15,premium,49.99,San Jose,3.7,110,1,5,4,6,1,51.14,306.86,0,0,0,0,9.0,5,23,0,,
SC-100338,2022-01-01,2024-01-15,premium,49.99,San Jose,24.8,744,1,5,5,24,0,29.16,699.8,3,1,3,0,9.0,27,61,0,,
SC-100339,2022-06-12,2024-01-15,premium,49.99,Chicago,19.4,582,2,4,3,16,2,51.63,826.07,1,0,0,0,9.0,2,10,0,,
SC-100340,2023-11-24,2024-01-15,basic,29.99,Los Angeles,1.7,52,1,7,9,5,1,33.3,166.5,0,1,0,0,8.0,0,44,0,,
SC-100341,2022-12-12,2024-01-15,premium,49.99,Seattle,13.3,399,0,8,6,29,1,28.22,818.37,3,0,1,0,8.0,0,42,0,,
SC-100342,2022-01-01,2024-01-15,premium,49.99,Houston,24.8,744,0,7,6,21,0,116.76,2452.06,7,1,5,0,2.0,8,2,0,,
SC-100343,2023-09-14,2024-01-15,basic,29.99,Denver,4.1,123,0,4,2,3,1,60.02,180.06,1,0,0,0,10.0,20,86,0,,
SC-100344,2023-05-04,2024-01-15,basic,29.99,Los Angeles,8.5,256,0,2,7,9,0,61.11,550.0,2,0,0,1,5.0,3,19,0,,
SC-100345,2022-09-19,2024-01-15,premium,49.99,Dallas,16.1,483,0,3,2,17,1,62.52,1062.77,1,0,2,1,3.0,0,50,0,,
SC-100346,2023-02-03,2024-01-15,basic,29.99,Seattle,11.5,346,1,9,8,12,0,39.8,477.57,0,0,1,0,10.0,2,3,0,,
SC-100347,2023-01-27,2024-01-15,basic,29.99,Phoenix,11.8,353,2,3,3,20,0,43.31,866.25,0,0,1,0,7.0,6,105,0,,
SC-100348,2023-11-12,2024-01-15,premium,49.99,San Antonio,2.1,64,3,6,7,2,2,47.77,95.55,0,1,0,0,,2,2,0,,
SC-100349,2023-07-29,2024-01-15,basic,29.99,Seattle,5.7,170,1,5,8,5,1,28.22,141.11,1,2,0,1,9.0,17,16,0,,
SC-100350,2023-12-23,2024-01-15,premium,49.99,New York,0.8,23,1,2,2,0,0,49.08,0.0,1,0,0,2,8.0,0,23,1,2024-01-27,found_alternative
SC-100351,2022-01-18,2024-01-15,premium,49.99,San Diego,24.2,727,2,8,6,22,3,104.24,2293.34,1,0,0,0,10.0,11,25,0,,
SC-100352,2023-10-23,2024-01-15,basic,29.99,Chicago,2.8,84,0,6,4,3,0,85.52,256.56,0,0,2,1,,2,43,0,,
SC-100353,2023-11-02,2024-01-15,premium,49.99,Philadelphia,2.5,74,2,7,5,4,5,36.31,145.24,0,0,0,0,10.0,1,13,0,,
SC-100354,2022-05-16,2024-01-15,premium,49.99,San Antonio,20.3,609,0,3,0,19,0,46.58,885.09,7,0,0,0,10.0,19,11,0,,
SC-100355,2022-01-01,2024-01-15,premium,49.99,Austin,24.8,744,2,5,5,45,1,40.1,1804.69,5,1,0,0,8.0,2,78,0,,
SC-100356,2022-01-21,2024-01-15,premium,49.99,Denver,24.1,724,0,5,2,42,1,98.75,4147.62,5,0,1,0,5.0,11,6,0,,
SC-100357,2022-12-09,2024-01-15,basic,29.99,Boston,13.4,402,1,3,0,14,2,24.15,338.05,2,1,0,0,1.0,1,30,1,2024-01-20,too_expensive
SC-100358,2023-02-21,2024-01-15,premium,49.99,Austin,10.9,328,2,7,9,13,1,26.96,350.44,1,1,1,0,3.0,4,4,0,,
